Entry date and Time,Car parking slot,Availability
2024-11-07 22:08:31,Free,2
2024-11-07 22:08:33,Free,2
2024-11-07 22:08:35,Free,2
2024-11-07 22:08:38,ir2,1
2024-11-07 22:08:40,Free,2
2024-11-07 22:08:43,Free,2
2024-11-07 22:08:45,Free,2
2024-11-07 22:08:47,Free,2
2024-11-07 22:08:51,Free,2
2024-11-07 22:08:53,Free,2
2024-11-07 22:08:56,Free,2
2024-11-07 22:08:59,Free,2
2024-11-07 22:09:02,Free,2
2024-11-07 22:09:04,Free,2
2024-11-07 22:09:07,Free,2
2024-11-07 22:09:10,Free,2
2024-11-07 22:09:13,Free,2
2024-11-07 22:09:15,Free,2
2024-11-07 22:09:18,Free,2
2024-11-07 22:09:21,Free,2
2024-11-07 22:09:23,ir2,1
2024-11-07 22:09:25,Free,2
2024-11-07 22:09:28,Free,2
2024-11-07 22:09:30,Free,2
2024-11-07 22:09:33,Free,2
2024-11-07 22:09:35,Free,2
2024-11-07 22:09:37,Free,2
2024-11-07 22:09:39,Free,2
2024-11-07 22:09:42,ir1,1
2024-11-07 22:09:45,Free,2
2024-11-07 22:09:47,ir2,1
2024-11-07 22:09:51,Free,2
2024-11-07 22:09:53,Free,2
2024-11-07 22:09:56,Free,2
2024-11-07 22:09:59,Free,2
2024-11-07 22:10:01,Free,2
2024-11-07 22:10:04,Free,2
2024-11-07 22:10:06,Free,2
2024-11-07 22:10:09,Free,2
2024-11-07 22:10:12,Free,2
2024-11-07 22:10:15,Free,2
2024-11-07 22:10:18,Free,2
2024-11-07 22:10:20,Free,2
2024-11-07 22:10:23,Free,2
2024-11-07 22:10:25,Free,2
2024-11-07 22:10:28,Free,2
2024-11-07 22:10:30,Free,2
2024-11-07 22:10:33,Free,2
2024-11-07 22:10:36,Free,2
2024-11-07 22:10:39,Free,2
2024-11-07 22:10:42,Free,2
2024-11-07 22:10:46,Free,2
2024-11-07 22:10:49,Free,2
2024-11-07 22:10:51,Free,2
2024-11-07 22:10:53,Free,2
2024-11-07 22:10:56,Free,2
2024-11-07 22:10:59,Free,2
2024-11-07 22:11:02,Free,2
2024-11-07 22:11:04,Free,2
2024-11-07 22:11:07,Free,2
2024-11-07 22:11:09,Free,2
2024-11-07 22:11:12,Free,2
2024-11-07 22:11:14,Free,2
2024-11-07 22:11:16,Free,2
2024-11-07 22:11:19,Free,2
2024-11-07 22:11:22,Free,2
2024-11-07 22:11:25,Free,2
2024-11-07 22:11:28,Free,2
2024-11-07 22:11:31,Free,2
2024-11-07 22:11:34,Free,2
2024-11-07 22:11:36,Free,2
2024-11-07 22:11:39,Free,2
2024-11-07 22:11:43,Free,2
2024-11-07 22:11:45,Free,2
2024-11-07 22:11:47,Free,2
2024-11-07 22:11:50,Free,2
2024-11-07 22:11:52,Free,2
2024-11-07 22:11:54,Free,2
2024-11-07 22:11:57,Free,2
2024-11-07 22:12:02,Free,2
2024-11-07 22:12:05,Free,2
2024-11-07 22:12:07,Free,2
2024-11-07 22:12:09,Free,2
2024-11-07 22:12:12,Free,2
2024-11-07 22:12:14,Free,2
2024-11-07 22:12:16,Free,2
2024-11-07 22:12:19,Free,2
2024-11-07 22:12:23,Free,2
2024-11-07 22:12:25,Free,2
2024-11-07 22:12:28,Free,2
2024-11-07 22:12:31,Free,2
2024-11-07 22:12:34,Free,2
2024-11-07 22:12:37,Free,2
2024-11-07 22:12:39,Free,2
2024-11-07 22:12:42,Free,2
2024-11-07 22:12:44,Free,2
2024-11-07 22:12:46,Free,2
2024-11-07 22:12:49,Free,2
2024-11-07 22:12:52,Free,2
2024-11-07 22:12:54,Free,2
2024-11-07 22:12:57,Free,2
2024-11-07 22:12:59,Free,2
2024-11-07 22:13:01,Free,2
2024-11-07 22:13:04,Free,2
2024-11-07 22:13:07,Free,2
2024-11-07 22:13:10,Free,2
2024-11-07 22:13:13,Free,2
2024-11-07 22:13:16,Free,2
2024-11-07 22:13:22,Free,2
2024-11-07 22:13:25,Free,2
2024-11-07 22:13:28,Free,2
2024-11-07 22:13:32,Free,2
2024-11-07 22:13:34,Free,2
2024-11-07 22:13:37,Free,2
2024-11-07 22:13:40,Free,2
2024-11-07 22:13:43,Free,2
2024-11-07 22:13:46,Free,2
2024-11-07 22:13:48,Free,2
2024-11-07 22:13:51,Free,2
2024-11-07 22:13:54,Free,2
2024-11-07 22:13:57,Free,2
2024-11-07 22:13:59,Free,2
2024-11-07 22:14:02,Free,2
2024-11-07 22:14:05,Free,2
2024-11-07 22:14:13,Free,2
2024-11-07 22:14:16,Free,2
2024-11-07 22:14:17,Free,2
2024-11-07 22:14:18,Free,2
2024-11-07 22:14:21,Free,2
2024-11-07 22:14:23,Free,2
2024-11-07 22:14:49,Free,2
2024-11-07 22:14:52,Free,2
2024-11-07 22:14:54,Free,2
2024-11-07 22:14:56,Free,2
2024-11-07 22:16:20,ir_entry,1
2024-11-07 22:16:22,Free,2
2024-11-07 22:16:54,ir_entry,1
2024-11-07 22:16:56,Free,2
2024-11-07 22:16:59,ir1,1
2024-11-07 22:17:01,ir1,1
2024-11-07 22:17:04,ir1,1
2024-11-07 22:17:07,ir1,1
2024-11-07 22:17:10,ir1,1
2024-11-07 22:17:15,ir_entry,0
2024-11-07 22:17:17,Both Full,0
2024-11-07 22:17:20,Both Full,0
2024-11-07 22:17:23,Both Full,0
2024-11-07 22:17:25,Both Full,0
2024-11-07 22:17:28,Both Full,0
2024-11-07 22:17:30,ir1,1
2024-11-07 22:17:33,ir1,1
2024-11-07 22:17:35,ir1,1
2024-11-07 22:17:37,ir_exit,2
2024-11-07 22:17:40,ir1,1
2024-11-07 22:17:54,ir_entry,0
2024-11-07 22:17:58,Free,2
2024-11-07 22:18:01,Free,2
2024-11-07 22:18:04,Free,2
2024-11-07 22:18:06,Free,2
2024-11-07 22:18:11,ir_entry,1
2024-11-07 22:18:15,Free,2
2024-11-07 22:18:17,Free,2
2024-11-07 22:18:20,Free,2
2024-11-07 22:18:23,Free,2
2024-11-07 22:18:26,Free,2
2024-11-07 22:18:40,Free,2
2024-11-07 22:18:43,Free,2
2024-11-07 22:18:46,Free,2
2024-11-07 22:18:48,Free,2
2024-11-07 22:18:50,Free,2
2024-11-07 22:18:53,Free,2
2024-11-07 22:18:56,Free,2
2024-11-07 22:18:58,Free,2
2024-11-07 22:19:01,Free,2
2024-11-07 22:19:04,Free,2
2024-11-07 22:19:07,Free,2
2024-11-07 22:19:09,Free,2
2024-11-07 22:19:12,Free,2
2024-11-07 22:19:14,Free,2
2024-11-07 22:19:17,Free,2
2024-11-07 22:19:19,Free,2
2024-11-07 22:19:22,Free,2
2024-11-07 22:19:25,Free,2
2024-11-07 22:19:28,Free,2
2024-11-07 22:19:30,Free,2
2024-11-07 22:19:33,Free,2
2024-11-07 22:19:36,Free,2
2024-11-07 22:19:39,Free,2
2024-11-07 22:19:42,Free,2
2024-11-07 22:19:44,Free,2
2024-11-07 22:19:47,Free,2
2024-11-07 22:19:51,Free,2
2024-11-07 22:19:53,Free,2
2024-11-07 22:19:56,Free,2
2024-11-07 22:19:59,Free,2
2024-11-07 22:20:02,Free,2
2024-11-07 22:20:05,Free,2
2024-11-07 22:20:08,Free,2
2024-11-07 22:20:10,Free,2
2024-11-07 22:20:12,Free,2
2024-11-07 22:20:15,Free,2
2024-11-07 22:20:18,Free,2
2024-11-07 22:20:21,Free,2
2024-11-07 22:20:24,Free,2
2024-11-07 22:20:26,Free,2
2024-11-07 22:20:30,Free,2
2024-11-07 22:20:33,Free,2
2024-11-07 22:20:37,Free,2
2024-11-07 22:20:40,ir_entry,1
2024-11-07 22:20:42,Free,2
2024-11-07 22:20:51,ir_entry,1
2024-11-07 22:20:54,Free,2
2024-11-07 22:20:57,ir1,1
2024-11-07 22:20:59,ir_exit,2
2024-11-07 22:21:02,Free,2
2024-11-07 22:21:04,Free,2
2024-11-07 22:21:07,Free,2
2024-11-07 22:21:13,ir_entry,1
2024-11-07 22:21:16,Free,2
2024-11-07 22:21:19,Free,2
2024-11-07 22:21:22,Free,2
2024-11-07 22:21:25,Free,2
2024-11-07 22:21:28,Free,2
2024-11-07 22:21:32,Free,2
2024-11-07 22:21:35,Free,2
2024-11-07 22:21:38,Free,2
2024-11-07 22:21:41,Free,2
2024-11-07 22:21:49,ir_entry,1
2024-11-07 22:21:51,Free,2
2024-11-07 22:21:54,Free,2
2024-11-07 22:21:57,ir1,1
2024-11-07 22:21:59,ir1,1
2024-11-07 22:22:03,ir1,1
2024-11-07 22:22:06,ir1,1
2024-11-07 22:22:09,ir1,1
2024-11-07 22:22:12,ir1,1
2024-11-07 22:22:16,Free,2
2024-11-07 22:22:21,Free,2
2024-11-07 22:22:24,Free,2
2024-11-07 22:22:29,Free,2
2024-11-07 22:22:31,Free,2
2024-11-07 22:22:35,Free,2
2024-11-07 22:22:37,Free,2
2024-11-07 22:22:40,Free,2
2024-11-07 22:22:45,Free,2
2024-11-07 22:22:49,Free,2
2024-11-07 22:22:51,Free,2
2024-11-07 22:22:54,Free,2
2024-11-07 22:23:00,ir_entry,1
2024-11-07 22:23:02,Free,2
2024-11-07 22:23:05,Free,2
2024-11-07 22:23:08,Free,2
2024-11-07 22:23:15,Free,2
2024-11-07 22:23:19,Free,2
2024-11-07 22:23:22,Free,2
2024-11-07 22:23:25,Free,2
2024-11-07 22:23:28,Free,2
2024-11-07 22:23:31,Free,2
2024-11-07 22:23:34,Free,2
2024-11-07 22:23:36,Free,2
2024-11-07 22:23:40,Free,2
2024-11-07 22:23:42,Free,2
2024-11-07 22:23:47,Free,2
2024-11-07 22:23:54,Free,2
2024-11-07 22:23:57,Free,2
2024-11-07 22:24:01,Free,2
2024-11-07 22:24:05,Free,2
2024-11-07 22:24:08,Free,2
2024-11-07 22:24:10,Free,2
2024-11-07 22:24:14,ir2,1
2024-11-07 22:24:17,ir_exit,2
2024-11-07 22:24:25,Free,2
2024-11-07 22:24:28,Free,2
2024-11-07 22:24:31,Free,2
2024-11-07 22:24:34,Free,2
2024-11-07 22:24:36,Free,2
2024-11-07 22:24:54,Free,2
2024-11-07 22:24:59,Free,2
2024-11-07 22:25:02,Free,2
2024-11-07 22:25:04,Free,2
2024-11-07 22:25:07,Free,2
2024-11-07 22:25:10,Free,2
2024-11-07 22:25:13,Free,2
2024-11-07 22:25:15,Free,2
2024-11-07 22:25:18,Free,2
2024-11-07 22:25:21,Free,2
2024-11-07 22:25:23,Free,2
2024-11-07 22:25:26,Free,2
2024-11-07 22:25:28,Free,2
2024-11-07 22:25:31,Free,2
2024-11-07 22:25:34,Free,2
2024-11-07 22:25:36,Free,2
2024-11-07 22:25:39,Free,2
2024-11-07 22:25:42,Free,2
2024-11-07 22:25:44,Free,2
2024-11-07 22:25:47,Free,2
2024-11-07 22:25:49,Free,2
2024-11-07 22:25:52,Free,2
2024-11-07 22:25:54,Free,2
2024-11-07 22:25:57,Free,2
2024-11-07 22:26:00,Free,2
2024-11-07 22:26:03,Free,2
2024-11-07 22:26:05,Free,2
2024-11-07 22:26:08,Free,2
2024-11-07 22:26:11,Free,2
2024-11-07 22:26:14,Free,2
2024-11-07 22:26:16,Free,2
2024-11-07 22:26:19,Free,2
2024-11-07 22:26:21,Free,2
2024-11-07 22:26:24,Free,2
2024-11-07 22:26:26,Free,2
2024-11-07 22:26:29,Free,2
2024-11-07 22:26:31,Free,2
2024-11-07 22:26:34,Free,2
2024-11-07 22:26:37,Free,2
2024-11-07 22:26:39,Free,2
2024-11-07 22:26:42,Free,2
2024-11-07 22:26:44,Free,2
2024-11-07 22:26:47,Free,2
2024-11-07 22:26:50,Free,2
2024-11-07 22:26:52,Free,2
2024-11-07 22:26:55,Free,2
2024-11-07 22:26:58,Free,2
2024-11-07 22:27:01,Free,2
2024-11-07 22:27:05,Free,2
2024-11-07 22:27:08,Free,2
2024-11-07 22:27:13,Free,2
2024-11-07 22:27:16,Free,2
2024-11-07 22:27:19,Free,2
2024-11-07 22:27:22,Free,2
2024-11-07 22:27:24,Free,2
2024-11-07 22:27:26,Free,2
2024-11-07 22:27:29,Free,2
2024-11-07 22:27:32,Free,2
2024-11-07 22:27:34,Free,2
2024-11-07 22:27:36,Free,2
2024-11-07 22:27:39,Free,2
2024-11-07 22:27:41,Free,2
2024-11-07 22:27:44,Free,2
2024-11-07 22:27:47,Free,2
2024-11-07 22:27:49,Free,2
2024-11-07 22:27:52,Free,2
2024-11-07 22:27:55,Free,2
2024-11-07 22:27:57,Free,2
2024-11-07 22:28:02,Free,2
2024-11-07 22:28:04,Free,2
2024-11-07 22:28:07,Free,2
2024-11-07 22:28:10,Free,2
2024-11-07 22:28:12,Free,2
2024-11-07 22:28:15,Free,2
2024-11-07 22:28:18,Free,2
2024-11-07 22:28:21,Free,2
2024-11-07 22:28:24,Free,2
2024-11-07 22:28:26,Free,2
2024-11-07 22:28:29,Free,2
2024-11-07 22:28:32,Free,2
2024-11-07 22:28:36,Free,2
2024-11-07 22:28:40,Free,2
2024-11-07 22:28:44,Free,2
2024-11-07 22:28:47,Free,2
2024-11-07 22:28:51,Free,2
2024-11-07 22:28:53,Free,2
2024-11-07 22:28:56,Free,2
2024-11-07 22:28:59,Free,2
2024-11-07 22:29:02,Free,2
2024-11-07 22:29:05,Free,2
2024-11-07 22:29:08,Free,2
2024-11-07 22:29:11,Free,2
2024-11-07 22:29:13,Free,2
2024-11-07 22:29:16,Free,2
2024-11-07 22:29:18,Free,2
2024-11-07 22:29:21,Free,2
2024-11-07 22:29:24,Free,2
2024-11-07 22:29:28,Free,2
2024-11-07 22:29:30,Free,2
2024-11-07 22:29:38,Free,2
2024-11-07 22:29:39,Free,2
2024-11-07 22:29:42,Free,2
2024-11-07 22:29:56,Free,2
2024-11-07 22:29:59,Free,2
2024-11-07 22:30:01,Free,2
2024-11-07 22:30:04,Free,2
2024-11-07 22:30:06,Free,2
2024-11-07 22:30:09,Free,2
2024-11-07 22:30:11,Free,2
2024-11-07 22:30:14,Free,2
2024-11-07 22:30:17,Free,2
2024-11-07 22:30:20,Free,2
2024-11-07 22:30:22,Free,2
2024-11-07 22:30:25,Free,2
2024-11-07 22:30:28,Free,2
2024-11-07 22:30:31,Free,2
2024-11-07 22:30:34,Free,2
2024-11-07 22:30:37,Free,2
2024-11-07 22:30:39,Free,2
2024-11-07 22:30:41,Free,2
2024-11-07 22:30:44,Free,2
2024-11-07 22:30:47,Free,2
2024-11-07 22:30:50,Free,2
2024-11-07 22:30:53,Free,2
2024-11-07 22:30:55,Free,2
2024-11-07 22:30:59,Free,2
2024-11-07 22:31:02,Free,2
2024-11-07 22:31:04,Free,2
2024-11-07 22:31:07,Free,2
2024-11-07 22:31:09,Free,2
2024-11-07 22:31:12,Free,2
2024-11-07 22:31:15,Free,2
2024-11-07 22:31:17,Free,2
2024-11-07 22:31:22,Free,2
2024-11-07 22:31:25,Free,2
2024-11-07 22:31:28,Free,2
2024-11-07 22:31:31,Free,2
2024-11-07 22:31:34,Free,2
2024-11-07 22:31:37,Free,2
2024-11-07 22:31:40,Free,2
2024-11-07 22:31:43,Free,2
2024-11-07 22:31:45,Free,2
2024-11-07 22:31:48,Free,2
2024-11-07 22:31:51,Free,2
2024-11-07 22:31:53,Free,2
2024-11-07 22:31:56,Free,2
2024-11-07 22:31:59,Free,2
2024-11-07 22:32:03,Free,2
2024-11-07 22:32:05,Free,2
2024-11-07 22:32:08,Free,2
2024-11-07 22:32:10,Free,2
2024-11-07 22:32:13,Free,2
2024-11-07 22:32:15,Free,2
2024-11-07 22:32:18,Free,2
2024-11-07 22:32:21,Free,2
2024-11-07 22:32:23,Free,2
2024-11-07 22:32:25,Free,2
2024-11-07 22:32:28,Free,2
2024-11-07 22:32:31,Free,2
2024-11-07 22:32:33,Free,2
2024-11-07 22:32:35,Free,2
2024-11-07 22:32:38,Free,2
2024-11-07 22:32:41,Free,2
2024-11-07 22:32:44,Free,2
2024-11-07 22:32:46,Free,2
2024-11-07 22:32:49,Free,2
2024-11-07 22:32:52,Free,2
2024-11-07 22:32:54,Free,2
2024-11-07 22:32:56,Free,2
2024-11-07 22:32:59,Free,2
2024-11-07 22:33:02,Free,2
2024-11-07 22:33:04,Free,2
2024-11-07 22:33:07,Free,2
2024-11-07 22:33:09,Free,2
2024-11-07 22:33:11,Free,2
2024-11-07 22:33:13,Free,2
2024-11-07 22:33:16,Free,2
2024-11-07 22:33:20,Free,2
2024-11-07 22:33:22,Free,2
2024-11-07 22:33:25,Free,2
2024-11-07 22:33:27,Free,2
2024-11-07 22:33:30,Free,2
2024-11-07 22:33:32,Free,2
2024-11-07 22:33:35,Free,2
2024-11-07 22:33:37,Free,2
2024-11-07 22:33:40,Free,2
2024-11-07 22:33:43,Free,2
2024-11-07 22:33:45,Free,2
2024-11-07 22:33:47,Free,2
2024-11-07 22:33:50,Free,2
2024-11-07 22:33:52,Free,2
2024-11-07 22:33:54,Free,2
2024-11-07 22:33:56,Free,2
2024-11-07 22:33:59,Free,2
2024-11-07 22:34:02,Free,2
2024-11-07 22:34:04,Free,2
2024-11-07 22:34:07,Free,2
2024-11-07 22:34:10,Free,2
2024-11-07 22:34:12,Free,2
2024-11-07 22:34:15,Free,2
2024-11-07 22:34:17,Free,2
2024-11-07 22:34:20,Free,2
2024-11-07 22:34:22,Free,2
2024-11-07 22:34:25,Free,2
2024-11-07 22:34:28,Free,2
2024-11-07 22:34:31,Free,2
2024-11-07 22:34:34,Free,2
2024-11-07 22:34:37,Free,2
2024-11-07 22:34:40,Free,2
2024-11-07 22:34:42,Free,2
2024-11-07 22:34:47,Free,2
2024-11-07 22:34:50,Free,2
2024-11-07 22:34:53,Free,2
2024-11-07 22:34:56,Free,2
2024-11-07 22:34:59,Free,2
2024-11-07 22:35:02,Free,2
2024-11-07 22:35:04,Free,2
2024-11-07 22:35:08,Free,2
2024-11-07 22:35:10,Free,2
2024-11-07 22:35:14,Free,2
2024-11-07 22:35:17,Free,2
2024-11-07 22:35:20,Free,2
2024-11-07 22:35:22,Free,2
2024-11-07 22:35:26,Free,2
2024-11-07 22:35:29,Free,2
2024-11-07 22:35:32,Free,2
2024-11-07 22:35:34,Free,2
2024-11-07 22:35:38,Free,2
2024-11-07 22:35:40,Free,2
2024-11-07 22:35:42,Free,2
2024-11-07 22:35:45,Free,2
2024-11-07 22:35:47,Free,2
2024-11-07 22:35:50,Free,2
2024-11-07 22:35:53,Free,2
2024-11-07 22:35:56,Free,2
2024-11-07 22:35:59,Free,2
2024-11-07 22:36:02,Free,2
2024-11-07 22:36:04,Free,2
2024-11-07 22:36:07,Free,2
2024-11-07 22:36:10,Free,2
2024-11-07 22:36:12,Free,2
2024-11-07 22:36:15,Free,2
2024-11-07 22:36:18,Free,2
2024-11-07 22:36:20,Free,2
2024-11-07 22:36:24,Free,2
2024-11-07 22:36:26,Free,2
2024-11-07 22:36:30,Free,2
2024-11-07 22:36:34,Free,2
2024-11-07 22:36:37,Free,2
2024-11-07 22:36:41,Free,2
2024-11-07 22:36:44,Free,2
2024-11-07 22:36:47,Free,2
2024-11-07 22:36:49,Free,2
2024-11-07 22:36:52,Free,2
2024-11-07 22:36:55,Free,2
2024-11-07 22:36:58,Free,2
2024-11-07 22:37:00,Free,2
2024-11-07 22:37:03,Free,2
2024-11-07 22:37:05,Free,2
2024-11-07 22:37:08,Free,2
2024-11-07 22:37:11,Free,2
2024-11-07 22:37:13,Free,2
2024-11-07 22:37:16,Free,2
2024-11-07 22:37:19,Free,2
2024-11-11 20:58:14,Free,2
2024-11-11 20:58:16,Free,2
2024-11-11 20:58:18,Free,2
2024-11-11 20:58:22,Free,2
2024-11-11 20:58:24,ir2,1
2024-11-11 20:58:26,ir2,1
2024-11-11 20:58:29,Free,2
2024-11-11 20:58:31,Free,2
2024-11-11 20:58:34,Free,2
2024-11-11 20:58:40,ir_entry,1
2024-11-11 20:58:42,Free,2
2024-11-11 20:58:45,ir2,1
2024-11-11 20:58:47,ir2,1
2024-11-11 20:58:49,ir2,1
2024-11-11 20:58:52,ir2,1
2024-11-11 20:58:54,ir2,1
2024-11-11 20:58:57,ir2,1
2024-11-11 20:58:59,Both Full,0
2024-11-11 20:59:02,Both Full,0
2024-11-11 20:59:10,ir_exit,1
2024-11-11 20:59:12,Both Full,0
2024-11-11 20:59:14,Both Full,0
2024-11-11 20:59:15,Both Full,0
2024-11-11 20:59:18,Both Full,0
2024-11-11 20:59:20,Both Full,0
2024-11-11 20:59:23,Both Full,0
2024-11-11 20:59:25,Both Full,0
2024-11-11 20:59:27,Both Full,0
2024-11-11 20:59:30,Both Full,0
2024-11-11 20:59:33,Both Full,0
2024-11-11 20:59:36,Both Full,0
2024-11-11 20:59:38,Both Full,0
2024-11-11 20:59:41,Both Full,0
2024-11-11 20:59:44,Both Full,0
2024-11-11 20:59:46,Both Full,0
2024-11-11 20:59:49,Both Full,0
2024-11-11 20:59:52,Both Full,0
2024-11-11 20:59:55,Both Full,0
2024-11-11 20:59:57,Both Full,0
2024-11-11 21:00:00,Both Full,0
2024-11-11 21:00:02,Both Full,0
2024-11-11 21:00:05,Both Full,0
2024-11-11 21:00:08,Both Full,0
2024-11-11 21:00:10,Both Full,0
2024-11-11 21:00:13,Both Full,0
2024-11-11 21:00:15,Both Full,0
2024-11-11 21:00:18,Both Full,0
2024-11-11 21:00:21,Both Full,0
2024-11-11 21:00:23,Both Full,0
2024-11-11 21:00:26,Both Full,0
2024-11-11 21:00:29,Both Full,0
2024-11-11 21:00:31,Both Full,0
2024-11-11 21:00:34,Both Full,0
2024-11-11 21:00:37,Both Full,0
2024-11-11 21:00:39,ir_exit,1
2024-11-11 21:00:42,Both Full,0
2024-11-11 21:00:45,ir1,1
2024-11-11 21:00:47,ir1,1
2024-11-11 21:00:49,Both Full,0
2024-11-11 21:00:52,Both Full,0
2024-11-11 21:00:54,Both Full,0
2024-11-11 21:00:57,Both Full,0
2024-11-11 21:01:00,Both Full,0
2024-11-11 21:01:03,Both Full,0
2024-11-11 21:01:05,Both Full,0
2024-11-11 21:01:08,Both Full,0
2024-11-11 21:01:10,Both Full,0
2024-11-11 21:01:12,Both Full,0
2024-11-11 21:01:15,Both Full,0
2024-11-11 21:01:18,Both Full,0
2024-11-11 21:01:21,Both Full,0
2024-11-11 21:01:24,Both Full,0
2024-11-11 21:01:26,Both Full,0
2024-11-11 21:01:28,Both Full,0
2024-11-11 21:01:30,Both Full,0
2024-11-11 21:01:33,Both Full,0
2024-11-11 21:01:35,ir1,1
2024-11-11 21:01:38,ir1,1
2024-11-11 21:01:40,ir1,1
2024-11-11 21:01:43,ir1,1
2024-11-11 21:01:45,ir1,1
2024-11-11 21:01:47,ir1,1
2024-11-11 21:01:50,ir1,1
2024-11-11 21:01:52,ir1,1
2024-11-11 21:01:55,ir1,1
2024-11-11 21:01:57,ir1,1
2024-11-11 21:02:00,ir1,1
2024-11-11 21:02:02,ir1,1
2024-11-11 21:02:04,ir1,1
2024-11-11 21:02:07,ir1,1
2024-11-11 21:02:10,ir1,1
2024-11-11 21:02:12,ir1,1
2024-11-11 21:02:14,ir1,1
2024-11-11 21:02:19,ir1,1
2024-11-11 21:02:21,ir1,1
2024-11-11 21:02:23,ir1,1
2024-11-11 21:02:26,ir1,1
2024-11-11 21:02:28,ir1,1
2024-11-11 21:02:31,ir1,1
2024-11-11 21:02:34,ir1,1
2024-11-11 21:02:37,ir1,1
2024-11-11 21:02:40,ir1,1
2024-11-11 21:02:42,ir1,1
2024-11-11 21:02:44,ir1,1
2024-11-11 21:02:47,ir1,1
2024-11-11 21:02:49,ir1,1
2024-11-11 21:02:51,ir1,1
2024-11-11 21:02:54,ir1,1
2024-11-11 21:02:56,ir1,1
2024-11-11 21:02:59,ir1,1
2024-11-11 21:03:01,ir1,1
2024-11-11 21:03:04,ir1,1
2024-11-11 21:03:06,ir1,1
2024-11-11 21:03:09,ir1,1
2024-11-11 21:03:11,ir1,1
2024-11-11 21:03:13,ir1,1
2024-11-11 21:03:16,ir1,1
2024-11-11 21:03:19,ir1,1
2024-11-11 21:03:21,ir1,1
2024-11-11 21:03:23,ir1,1
2024-11-11 21:03:26,ir1,1
2024-11-11 21:03:28,ir1,1
2024-11-11 21:03:31,ir1,1
2024-11-11 21:03:33,ir1,1
2024-11-11 21:03:35,ir1,1
2024-11-11 21:03:38,ir1,1
2024-11-11 21:03:40,ir1,1
2024-11-11 21:03:43,ir1,1
2024-11-11 21:03:46,ir1,1
2024-11-11 21:03:48,ir1,1
2024-11-11 21:03:51,ir1,1
2024-11-11 21:03:54,ir1,1
2024-11-11 21:03:57,ir1,1
2024-11-11 21:03:59,ir1,1
2024-11-11 21:04:02,ir1,1
2024-11-11 21:04:04,ir1,1
2024-11-11 21:04:06,ir1,1
2024-11-11 21:04:09,ir1,1
2024-11-11 21:04:12,ir1,1
2024-11-11 21:04:15,ir1,1
2024-11-11 21:04:18,ir1,1
2024-11-11 21:04:20,ir1,1
2024-11-11 21:04:22,ir1,1
2024-11-11 21:04:24,ir1,1
2024-11-11 21:04:27,ir1,1
2024-11-11 21:04:30,ir1,1
2024-11-11 21:04:32,ir1,1
2024-11-11 21:04:34,ir1,1
2024-11-11 21:04:37,ir1,1
2024-11-11 21:04:39,ir1,1
2024-11-11 21:04:41,ir1,1
2024-11-11 21:04:44,ir1,1
2024-11-11 21:04:47,ir1,1
2024-11-11 21:04:49,ir1,1
2024-11-11 21:04:51,ir1,1
2024-11-11 21:04:54,ir1,1
2024-11-11 21:04:56,ir1,1
2024-11-11 21:04:59,ir1,1
2024-11-11 21:05:02,ir1,1
2024-11-11 21:05:05,ir1,1
2024-11-11 21:05:07,ir1,1
2024-11-11 21:05:10,Both Full,0
2024-11-11 21:05:14,Both Full,0
2024-11-11 21:05:16,Both Full,0
2024-11-11 21:05:19,ir1,1
2024-11-11 21:05:21,ir1,1
2024-11-11 21:05:23,ir1,1
2024-11-11 21:05:26,ir1,1
2024-11-11 21:05:28,ir1,1
2024-11-11 21:05:30,Both Full,0
2024-11-11 21:05:33,Both Full,0
2024-11-11 21:05:35,Both Full,0
2024-11-11 21:05:37,Both Full,0
2024-11-11 21:05:40,Both Full,0
2024-11-11 21:05:42,Both Full,0
2024-11-11 21:05:44,ir1,1
2024-11-11 21:05:47,ir1,1
2024-11-11 21:05:49,Both Full,0
2024-11-11 21:05:52,ir1,1
2024-11-11 21:05:54,ir1,1
2024-11-11 21:05:56,ir1,1
2024-11-11 21:05:59,ir1,1
2024-11-11 21:06:01,ir1,1
2024-11-11 21:06:04,ir1,1
2024-11-11 21:06:06,ir1,1
2024-11-11 21:06:08,ir1,1
2024-11-11 21:06:10,ir1,1
2024-11-11 21:06:13,ir1,1
2024-11-11 21:06:16,ir1,1
2024-11-11 21:06:18,ir1,1
2024-11-11 21:06:21,Both Full,0
2024-11-11 21:06:23,ir1,1
2024-11-11 21:06:26,Both Full,0
2024-11-11 21:06:28,Both Full,0
2024-11-11 21:06:31,ir1,1
2024-11-11 21:06:34,ir1,1
2024-11-11 21:06:36,ir1,1
2024-11-11 21:06:38,Both Full,0
2024-11-11 21:06:41,Both Full,0
2024-11-11 21:06:43,ir1,1
2024-11-11 21:06:45,Both Full,0
2024-11-11 21:06:48,Both Full,0
2024-11-11 21:06:50,Both Full,0
2024-11-11 21:06:52,Both Full,0
2024-11-11 21:06:55,Both Full,0
2024-11-11 21:06:57,Both Full,0
2024-11-11 21:06:59,Both Full,0
2024-11-11 21:07:02,Both Full,0
2024-11-11 21:07:05,Both Full,0
2024-11-11 21:07:08,Both Full,0
2024-11-11 21:07:10,Both Full,0
2024-11-11 21:07:13,Both Full,0
2024-11-11 21:07:15,Both Full,0
2024-11-11 21:07:17,Both Full,0
2024-11-11 21:07:20,Both Full,0
2024-11-11 21:07:23,Both Full,0
